CUST_ID	BALANCE	BALANCE_FREQUENCY	PURCHASES	ONEOFF_PURCHASES	INSTALLMENTS_PURCHASES	CASH_ADVANCE	PURCHASES_FREQUENCY	ONEOFF_PURCHASES_FREQUENCY	PURCHASES_INSTALLMENTS_FREQUENCY	CASH_ADVANCE_FREQUENCY	CASH_ADVANCE_TRX	PURCHASES_TRX	CREDIT_LIMIT	PAYMENTS	MINIMUM_PAYMENTS	PRC_FULL_PAYMENT	TENURE
C13123	580.649334	0.636364	0	0	0	1133.582799	0	0	0	0.25	4	0	1200	215.025138	291.847732	0	12
C13124	2709.099711	1	354.92	354.92	0	340.821615	0.25	0.25	0	0.416667	6	3	8500	997.929231	642.622594	0	12
C13125	3821.413393	1	197	80.5	116.5	3926.684678	0.833333	0.083333	0.75	0.333333	11	11	7000	700.151706	1540.518189	0	12
C13126	1224.95436	1	0	0	0	292.385578	0	0	0	0.083333	1	0	1400	350.078829	566.002062	0	12
C13127	3846.74253	1	0	0	0	1932.460679	0	0	0	1.5	18	0	5600	496.245836	538.346874	0	6
C13128	5500.316126	1	0	0	0	4930.998256	0	0	0	0.166667	6	0	9000	10036.80464	1915.072549	0.083333	12
C13129	364.516232	1	0	0	0	720.251306	0	0	0	0.2	2	0	6500	94.932543	158.639188	0	10
C13130	688.993252	1	803.57	0	803.57	0	1	0	1	0	0	53	2000	253.769944	195.362332	0	12
C13131	3781.053716	1	764.19	0	764.19	279.13821	0.666667	0	0.666667	0.166667	3	29	7000	1640.238914	2951.847301	0	12
C13132	1394.445085	1	0	0	0	279.693602	0	0	0	0.333333	4	0	1600	389.817084	510.935129	0	12
C13133	117.205812	0.818182	215	215	0	0	0.083333	0.083333	0	0	0	1	1750	86.403222	182.994424	0	12
C13134	4373.439331	0.888889	1959.04	1570.04	389	5124.126997	0.666667	0.444444	0.555556	0.555556	6	12	7000	820.851704	1409.800552	0	9
C13135	2931.237524	1	150	150	0	1434.135353	0.083333	0.083333	0	0.083333	3	3	3000	577.725789	1683.482088	0	12
C13136	310.666963	1	881.87	509.87	372	0	0.545455	0.363636	0.272727	0	0	12	7500	274.936052	212.361801	0	11
C13137	970.120944	1	120	120	0	394.626936	0.083333	0.083333	0	0.25	8	1	1500	1646.068152	299.386794	0	12
C13138	931.144615	0.666667	1864.5	1864.5	0	148.542419	0.333333	0.333333	0	0.333333	4	6	2000	194.303595	215.542334	0	6
C13139	1484.996584	1	170	170	0	0	0.416667	0.416667	0	0	0	5	1500	406.189673	479.239093	0	12
C13140	1967.931753	1	1344.85	1344.85	0	2509.019799	0.416667	0.416667	0	0.25	5	6	3500	3772.740721	600.505507	0.166667	12
C13141	74.653975	0.818182	603.6	253.6	350	0	0.666667	0.25	0.416667	0	0	11	2500	431.710102	134.295856	0.090909	12
C13142	84.783684	1	203.6	0	203.6	0	0.666667	0	0.666667	0	0	8	1500	206.472169	166.325041	0	12
C13143	668.742738	1	951.97	664.83	287.14	0	0.666667	0.083333	0.583333	0	0	12	1000	1362.945215	310.674253	0.083333	12
C13144	3790.510114	1	2626.06	2236.68	389.38	0	1	1	1	0	0	62	7500	2057.425716	2605.968939	0	12
C13145	58.241599	1	792.35	0	792.35	0	1	0	0.916667	0	0	17	10000	762.107502	160.56702	0.636364	12
C13146	226.804333	1	669.19	669.19	0	0	1	1	0	0	0	25	8000	1093.526476	173.672316	0.083333	12
C13147	216.595085	1	270.21	270.21	0	232.881575	1	1	0	0.083333	2	12	6000	453.391188	199.633262	0	12
C13148	1552.53528	1	2072.43	1518.4	554.03	0	0.833333	0.5	0.5	0	0	30	7000	2522.068213	389.675365	0	12
C13149	1131.445959	1	0	0	0	1498.390707	0	0	0	0.333333	5	0	1950	662.653149	213.351598	0	12
C13150	1048.403657	1	652.24	652.24	0	0	0.583333	0.583333	0	0	0	7	4000	2274.855647	669.585057	0	12
C13151	460.956973	1	145.28	35.25	110.03	1404.503073	0.833333	0.25	0.75	0.416667	28	14	8000	1235.201553	199.811334	0.166667	12
C13152	5873.201628	1	146.68	42.66	104.02	2206.510074	0.25	0.083333	0.166667	0.333333	7	5	8000	1951.218091	1669.058818	0	12
C13153	281.349361	1	473.34	0	473.34	0	0.833333	0	0.833333	0	0	10	1500	153.209881	182.388625	0.083333	12
C13154	1207.886609	1	143	0	143	1358.395174	0.166667	0	0.083333	0.166667	2	2	3000	398.257086	235.957305	0	12
C13155	9.12851	0.181818	80.06	80.06	0	0	0.083333	0.083333	0	0	0	1	1600	0		0	12
C13156	929.473356	1	0	0	0	1335.247069	0	0	0	0.166667	3	0	6000	430.236948	236.775013	0	12
C13157	907.120507	0.363636	98	0	98	2683.566903	0.333333	0	0.25	0.083333	3	4	3000	514.338268	796.476168	0	12
C13158	744.112849	1	1628.08	626.23	1001.85	0	1	0.666667	0.75	0	0	27	6000	892.732912	263.48702	0	12
C13159	0	0	63.3	0	63.3	0	0.25	0	0.25	0	0	3	2700	0		0	12
C13160	1499.324936	1	0	0	0	18.123413	0	0	0	0.083333	1	0	1500	309.565852	526.749661	0	12
C13161	89.229937	0.909091	830	0	830	0	0.583333	0	0.416667	0	0	8	4000	923.299373	138.908017	1	12
C13162	1057.142919	1	789.96	739.96	50	0	1	1	0.166667	0	0	21	8000	1328.926056	216.592529	0	12
C13163	2160.127684	1	353.22	127.28	225.94	185.02165	0.916667	0.166667	0.916667	0.25	3	13	2500	3745.594702	4342.944882	0	12
C13164	740.231763	1	150	150	0	0	0.083333	0.083333	0	0	0	2	1800	1810.018994	371.232676	0	12
C13165	666.314773	0.545455	0	0	0	1435.898249	0	0	0	0.083333	1	0	1500	444.852002	486.647187	0	12
C13166	1293.044047	1	0	0	0	1425.748356	0	0	0	0.333333	5	0	1500	294.30747	286.673785	0	12
C13167	1360.795674	1	0	0	0	462.861443	0	0	0	0.272727	6	0	1500	303.031979	443.781316	0	11
C13168	13.362018	0.363636	119.46	60.27	59.19	0	0.25	0.166667	0.083333	0	0	4	7500	534.740352	132.441551	0	12
C13169	2878.715983	1	909.16	513.78	395.38	2600.803827	0.75	0.25	0.666667	0.25	13	28	3000	4103.582568	1872.752158	0.083333	12
C13170	1792.255588	1	582.85	482.21	100.64	0	0.833333	0.416667	0.833333	0	0	25	11500	4247.404958	451.556429	0	12
C13171	1939.822738	0.909091	1130.25	1130.25	0	1811.549006	0.583333	0.583333	0	0.5	20	29	3000	566.13825	970.417924	0	12
C13172	2939.047848	1	749	299	450	7130.160309	0.583333	0.166667	0.416667	0.833333	50	8	5000	4161.642762	972.65285	0	12
C13173	888.023397	0.909091	0	0	0	252.318137	0	0	0	0.090909	3	0	1500	1734.981714	317.921967	0.181818	11
C13174	13.959639	0.636364	149.88	29.9	119.98	0	0.583333	0.083333	0.5	0	0	8	4000	235.74496	156.767607	0.75	12
C13175	4413.461158	1	55.12	55.12	0	0	0.083333	0.083333	0	0	0	1	5000	1433.807814	2036.483418	0	12
C13176	2900.59088	1	588.48	588.48	0	0	0.166667	0.166667	0	0	0	2	3000	1189.418494	2648.004763	0	12
C13178	2600.500163	1	1301.9	1169.9	132	0	0.833333	0.666667	0.416667	0	0	21	4500	530.552146	1230.24842	0	12
C13179	4075.540208	1	0	0	0	3502.346314	0	0	0	0.25	4	0	14000	8012.84957	1088.217898	0	12
C13180	791.117673	1	854.2	854.2	0	0	0.25	0.25	0	0	0	3	7350	5346.679636	5583.630482	0.416667	12
C13181	950.31308	1	1022.84	1022.84	0	0	0.166667	0.166667	0	0	0	5	1500	818.113846	2083.026155	0	12
C13182	3.64248	0.272727	71.65	0	71.65	0	0.166667	0	0.166667	0	0	3	2000	270.73449	140.698664	1	12
C13183	6773.941979	1	14215	14215	0	464.795495	0.583333	0.583333	0	0.083333	1	30	9000	5773.661106	6338.527589	0	12
C13184	906.830419	1	129	129	0	2168.295882	0.083333	0.083333	0	0.166667	2	1	1700	2152.93568	539.700832	0.083333	12
C13185	1705.435895	0.666667	0	0	0	3719.359585	0	0	0	0.5	4	0	4000	282.620956	418.372715	0	6
C13186	2311.164692	1	318.85	0	318.85	3541.752608	0.75	0	0.75	0.333333	4	9	5000	526.713137	735.303992	0	12
C13187	2262.825216	0.727273	221.2	221.2	0	0	0.166667	0.166667	0	0	0	4	9000	6791.182982	826.907399	0.125	12
C13188	380.351858	0.909091	1216.21	1216.21	0	145.058195	0.166667	0.166667	0	0.083333	1	9	3000	1605.939594	135.474623	0.111111	12
C13189	3218.51979	1	0	0	0	1335.303813	0	0	0	0.583333	13	0	14500	804.616908	771.133373	0	12
C13190	2089.451704	1	1256.49	879.61	376.88	1381.853089	0.666667	0.583333	0.5	0.166667	2	32	2500	637.044684	1072.394817	0.090909	12
C13191	103.611789	1	960.24	0	960.24	0	1	0	0.818182	0	0	13	2700	938.788924	150.326767	0.2	11
C13192	1589.141901	1	0	0	0	1387.07837	0	0	0	0.25	10	0	3000	454.856663	557.016549	0	12
C13193	6369.895861	1	335.68	0	335.68	2607.530791	0.666667	0	0.583333	0.5	7	8	9000	1592.064294	1497.715051	0	12
C13194	4028.315428	1	0	0	0	275.691831	0	0	0	0.083333	1	0	4500	892.224219	1572.219063	0	12
C13195	725.529062	1	8754.59	8636.73	117.86	0	1	1	0.25	0	0	116	4000	8648.305093	195.873012	0.916667	12
C13196	1766.619204	1	261.12	233.54	27.58	958.092503	0.5	0.416667	0.166667	0.916667	21	8	1950	1508.080601	398.520851	0	12
C13197	1935.116931	0.727273	0	0	0	4195.104578	0	0	0	0.583333	17	0	7000	680.591231	964.502795	0	12
C13198	1487.517111	1	614.53	311.22	303.31	0	0.666667	0.333333	0.333333	0	0	15	1700	570.147403	429.203871	0	12
C13199	4037.543707	1	1005.72	220	785.72	6203.612318	0.833333	0.25	0.833333	0.666667	19	13	6000	3724.247764	1047.765097	0.083333	12
C13200	7.954284	0.272727	56	56	0	0	0.083333	0.083333	0	0	0	1	10500	312.280331	82.975613	0	12
C13201	147.193451	1	2863.92	0	2863.92	0	1	0	1	0	0	12	2500	2589.303082	171.139818	1	12
C13202	1125.539048	1	645.96	59.9	586.06	1214.196152	1	0.166667	0.916667	0.166667	2	35	1500	693.631165	384.147394	0.1	12
C13203	1950.956894	0.833333	0	0	0	2844.307484	0	0	0	0.166667	2	0	3000	300.71395	405.461471	0	6
C13204	972.283554	0.363636	0	0	0	3210.308898	0	0	0	0.083333	5	0	6000	413.800076	1023.857832	0	12
C13205	5931.699858	1	218	218	0	2527.492866	0.083333	0.083333	0	0.25	4	2	8000	1309.816518	1402.076478	0	12
C13206	1956.708852	1	1351.68	903.4	448.28	94.976442	0.833333	0.416667	0.583333	0.083333	1	19	2500	1240.372707	443.579192	0	12
C13207	1384.792038	1	133.34	0	133.34	0	0.333333	0	0.333333	0	0	4	2900	1877.881775	547.387346	0	12
C13208	7857.659056	1	1760.55	53	1707.55	7418.467899	1	0.083333	1	0.333333	9	142	15000	2114.977167	1942.656647	0	12
C13209	0	0	70.65	70.65	0	0	0.083333	0.083333	0	0	0	1	4000	95.733701		0	12
C13210	5211.684904	1	0	0	0	2994.309677	0	0	0	0.666667	15	0	6000	1376.037807	2011.577535	0	12
C13211	1832.096639	1	1560.21	1310.25	249.96	1862.018701	1	0.166667	1	0.083333	1	28	4000	60.712768	4958.944737	0	12
C13212	607.20006	1	549.08	216.95	332.13	67.423321	1	0.333333	1	0.083333	1	33	4500	471.103957	206.952931	0	12
C13213	9753.114706	1	10199.63	4585.44	5614.19	113.120409	1	0.916667	1	0.166667	2	131	15000	8292.65306	2296.958624	0	12
C13214	66.163293	0.909091	259.32	0	259.32	0	1	0	1	0	0	12	1500	384.275314	135.786608	0.090909	12
C13215	859.588282	0.909091	48.16	48.16	0	9139.119365	0.166667	0.166667	0	0.166667	13	2	10000	376.383077	263.710911	0	12
C13216	44.081566	1	503.25	0	503.25	0	0.916667	0	0.833333	0	0	11	8500	500.251341	171.601056	1	12
C13217	3776.150532	1	0	0	0	3335.783756	0	0	0	0.333333	12	0	6000	881.37316	890.70637	0	12
C13218	99.527723	0.818182	1059.59	1059.59	0	0	0.666667	0.666667	0	0	0	14	2500	1438.379172	162.415247	0.833333	12
C13219	2972.931391	1	60.54	0	60.54	988.385871	0.25	0	0.166667	0.083333	1	3	8500	5693.080357	1058.432256	0	12
C13220	1941.315169	1	262.08	0	262.08	0	1	0	1	0	0	23	5000	557.258278	490.403966	0	12
C13221	2852.354665	1	424.84	424.84	0	0	0.416667	0.416667	0	0	0	6	3000	725.815797	833.636185	0	12
C13222	432.058764	1	817.62	254.14	563.48	0	0.916667	0.25	0.666667	0	0	25	5100	2797.052769	314.307392	0	12
C13223	240.814517	0.181818	59	59	0	196.906234	0.083333	0.083333	0	0.083333	1	2	5000	5135.531491	288.495064	0	12
C13224	978.091862	1	550.53	0	550.53	0	1	0	1	0	0	39	1200	1068.923263	254.433788	0	12
C13225	7387.803893	1	208	208	0	6728.679523	0.25	0.25	0	0.416667	7	3	14000	1613.637071	1686.82882	0	12
C13226	1454.188994	1	70	70	0	296.081137	0.083333	0.083333	0	0.416667	5	1	1500	688.566665	367.459274	0	12
C13227	21.968945	0.454545	335	0	335	0	0.416667	0	0.416667	0	0	5	1000	742.772271	145.138785	0.333333	12
C13228	56.091512	0.818182	405	0	405	0	0.75	0	0.75	0	0	9	6727.272727	553.440125	171.037361	0.6	12
C13229	5920.486917	1	899.8	0	899.8	1694.266621	1	0	1	0.25	4	25	6500	1654.932016	1832.433867	0	12
C13230	216.702671	1	2205.51	1073.49	1132.02	0	1	1	1	0	0	53	7500	1941.251813	140.28742	0.454545	12
C13231	9629.808851	1	0	0	0	4372.393835	0	0	0	0.545455	9	0	12000	2468.988022	2134.295731	0	11
C13232	870.774939	1	169.03	20	149.03	432.747965	0.666667	0.083333	0.5	0.083333	1	8	5000	444.462463	309.646636	0	12
C13233	867.244416	1	804.18	0	804.18	0	0.416667	0	0.416667	0	0	10	3700	1175.28625	343.753509	0	12
C13234	429.887213	1	898.34	295	603.34	0	0.416667	0.25	0.416667	0	0	11	6500	865.94452	178.267406	0	12
C13235	1884.252524	1	1358.88	116.63	1242.25	0	1	0.166667	1	0	0	79	1200	303.560901	18959.86938	0	12
C13236	1801.045046	1	1684.29	1620.69	63.6	0	1	0.916667	0.166667	0	0	18	8000	4376.057598	600.900522	0	12
C13237	464.445178	1	436.3	0	436.3	0	0.5	0	0.4	0	0	5	1800	523.180176	182.241613	0	10
C13238	1876.290248	1	63.62	63.62	0	0	0.083333	0.083333	0	0	0	1	2000	383.273938	663.925938	0	12
C13239	1471.557317	1	577.58	0	577.58	529.067202	1	0	1	0.25	4	29	1500	1265.924345	1007.132278	0	12
C13240	410.021801	0.636364	1438.76	1060.66	378.1	0	0.583333	0.5	0.333333	0	0	24	3000	424.595959	258.959313	0	12
C13241	292.688812	1	2815.82	2047.65	768.17	0	1	1	1	0	0	71	7000	4382.773241	206.099083	0.5	12
C13242	5176.531297	1	67.84	67.84	0	2665.236381	0.083333	0.083333	0	0.333333	8	1	6000	1178.560867	1330.593643	0	12
C13243	7776.4369	1	107.33	107.33	0	3404.231913	0.083333	0.083333	0	0.333333	7	1	8500	1891.304756	1829.724497	0	12
C13244	1562.698176	1	354.04	354.04	0	0	0.916667	0.916667	0	0	0	16	6000	2975.946627	392.783086	0	12
C13245	7682.12519	1	663	663	0	5515.966342	0.083333	0.083333	0	0.666667	30	2	9000	3206.54505	3989.603092	0	12
C13246	2251.631886	1	3727.77	3227.85	499.92	0	1	0.083333	1	0	0	14	3150	3516.064225	795.92781	0.083333	12
C13247	2783.614341	1	1725.05	700.05	1025	1004.424902	0.916667	0.333333	0.75	0.416667	5	18	5000	812.534656	934.885255	0	12
C13248	2392.332606	1	2556.32	1566.42	989.9	4091.326388	0.583333	0.5	0.416667	0.5	14	54	6500	1336.30247	512.056995	0	12
C13249	4418.554352	1	960	0	960	958.069623	1	0	1	0.25	8	12	4500	1656.726415	2422.033266	0	12
C13250	226.35396	0.909091	2455.75	2230.75	225	0	0.75	0.666667	0.25	0	0	17	6000	1999.316204	162.122511	0.727273	12
C13251	148.7321	1	532.66	342.66	190	0	0.416667	0.166667	0.25	0	0	12	3000	476.194293	174.358116	0.083333	12
C13252	793.005227	1	4.99	4.99	0	0	0.083333	0.083333	0	0	0	1	2500	1127.028432	223.627537	0.083333	12
C13253	960.221148	0.727273	0	0	0	1357.652469	0	0	0	0.083333	3	0	1500	308.039409	373.610849	0	12
C13254	2011.929899	1	208.5	0	208.5	0	0.25	0	0.25	0	0	3	7000	517.558081	1109.232571	0	12
C13255	7293.108794	1	0	0	0	1877.531533	0	0	0	0.333333	4	0	8500	1816.195475	1659.404676	0	12
C13257	1033.41108	1	1020.3	1020.3	0	180.93905	0.25	0.25	0	0.166667	2	16	1200	809.176783	465.807758	0	12
C13258	1375.427868	1	0	0	0	1658.888269	0	0	0	0.166667	2	0	3000	474.560258	340.879992	0	12
C13259	0.683939	0.181818	17.7	17.7	0	0	0.083333	0.083333	0	0	0	1	1500	18.825023	10.074393	0	12
C13260	1328.569532	1	140	140	0	0	0.083333	0.083333	0	0	0	1	1600	326.461136	540.345357	0	12
C13261	87.931814	0.909091	617.5	0	617.5	0	0.833333	0	0.833333	0	0	10	4000	740.045839	150.708825	0.818182	12
C13262	8897.437228	1	3710.57	1600	2110.57	588.051695	1	0.083333	0.916667	0.083333	2	75	9000	2434.069001	4008.154371	0	12
C13263	140.120632	1	644.16	0	644.16	0	0.916667	0	0.833333	0	0	11	1500	399.905138	163.128265	0	12
C13264	488.00991	1	102.98	0	102.98	0	0.166667	0	0.166667	0	0	2	7000	186.660086	191.949816	0	12
C13265	3356.816523	1	0	0	0	1831.109653	0	0	0	0.1	1	0	3500	661.24329	596.541854	0	10
C13266	2.796865	0.272727	170.92	170.92	0	0	0.583333	0.583333	0	0	0	7	4000	227.392057	37.257557	0	12
C13267	2453.444449	1	622.16	0	622.16	0	0.666667	0	0.583333	0	0	8	2500	1205.366513	1145.810573	0	12
C13268	2146.005518	0.909091	469.83	469.83	0	0	0.818182	0.818182	0	0	0	10	8500	1025.916057	477.907704	0	11
C13269	4504.79334	1	0	0	0	4707.988554	0	0	0	1	34	0	7500	1786.385347	1086.360075	0	12
C13270	1406.388339	1	542.7	542.7	0	305.496366	0.333333	0.333333	0	0.166667	2	8	1600	505.060863	451.453969	0	12
C13271	4013.183067	1	2591.77	1956.09	635.68	1437.475493	1	0.75	1	0.25	4	54	8500	8342.187656	997.196	0.083333	12
C13272	11631.32337	1	14686.1	0	14686.1	3422.724703	1	0	1	0.083333	2	347	13600	11400.6013	10285.13412	0	12
C13273	1839.93046	1	26.12	26.12	0	158.971239	0.083333	0.083333	0	0.083333	1	1	1950	525.947589	627.660656	0	12
C13275	845.307601	0.181818	0	0	0	5452.074197	0	0	0	0.083333	1	0	6000	1148.343858	1441.839102	0	12
C13276	1202.869845	1	0	0	0	1408.583789	0	0	0	0.142857	1	0	1500	388.040315	182.935266	0	7
C13277	1076.586375	1	2204.54	877.89	1326.65	0	1	0.166667	1	0	0	50	1000	2514.502136	2301.241067	0	12
C13278	1593.619532	1	0	0	0	209.211041	0	0	0	0.166667	2	0	1800	612.459086	524.499084	0	12
C13279	0	0	61.21	61.21	0	0	0.083333	0.083333	0	0	0	1	2600	0		0	12
C13280	22.242824	1	236.28	236.28	0	0	0.833333	0.833333	0	0	0	10	4000	258.45701	153.481269	0.545455	12
C13282	132.993735	0.454545	1383.67	1358.77	24.9	0	0.416667	0.333333	0.166667	0	0	10	7000	1270.735859	103.971481	0	12
C13283	5438.546318	1	287.43	0	287.43	1661.975726	0.75	0	0.666667	0.5	17	15	6500	1297.428044	1331.499517	0	12
C13284	666.123984	1	1999.7	351	1648.7	0	0.916667	0.25	0.75	0	0	15	3100	667.118376	264.338574	0.2	12
C13285	1862.269621	0.909091	0	0	0	2934.816408	0	0	0	0.5	10	0	3000	970.716436	474.957649	0	12
C13286	3616.001088	1	365	365	0	377.340385	0.166667	0.166667	0	0.083333	1	2	9500	1215.577201	865.861706	0	12
C13287	1763.755481	1	2233.3	2233.3	0	0	0.083333	0.083333	0	0	0	2	13000	2209.056302	405.557756	0	12
C13288	452.094148	1	5073.53	4752.26	321.27	0	1	1	0.666667	0	0	54	7000	3923.560419	176.275371	1	12
C13289	64.162396	1	541.6	0	541.6	0	0.833333	0	0.75	0	0	10	7500	377.067598	204.81908	0.363636	12
C13290	9342.15857	1	0	0	0	3666.845105	0	0	0	0.416667	7	0	11000	2308.545227	2400.161872	0	12
C13291	2267.245868	1	0	0	0	2577.952598	0	0	0	0.416667	5	0	3000	510.067074	468.709937	0	12
C13292	1461.259621	1	178.67	0	178.67	0	0.5	0	0.5	0	0	6	6500	666.357134	491.582146	0	12
C13293	844.837833	1	2196.38	1868.83	327.55	2716.83907	1	1	0.166667	0.416667	7	23	5000	3274.100331	245.892171	0	12
C13294	1402.44598	1	0	0	0	109.398095	0	0	0	0.083333	1	0	1500	438.031669	432.195428	0	12
C13295	1838.159648	1	0	0	0	713.245337	0	0	0	0.166667	9	0	3500	2958.852784	835.751337	0	12
C13296	333.810017	1	4678.63	3389.73	1288.9	0	1	1	1	0	0	60	2500	3789.993246	162.295285	1	12
C13297	4526.591303	1	1806.5	976.5	830	4354.491196	0.5	0.416667	0.166667	0.333333	5	11	9000	1329.600846	947.556185	0	12
C13298	74.0153	1	546.7	0	546.7	0	0.833333	0	0.75	0	0	10	4000	673.234502	153.314788	0.363636	12
C13299	88.492683	0.727273	0	0	0	438.517219	0	0	0	0.083333	1	0	2500	481.996972	78.113848	0.083333	12
C13300	1508.80711	1	372.16	325.32	46.84	1172.467897	0.416667	0.25	0.333333	0.166667	9	11	2500	2948.81126	1021.416857	0.083333	12
C13301	3.925627	0.454545	17.8	17.8	0	0	0.083333	0.083333	0	0	0	1	2500	649.54356	84.757464	0.5	12
C13302	65.207898	0.454545	350	350	0	0	0.083333	0.083333	0	0	0	1	8000	369.369235	97.235037	0	12
C13303	10871.08518	1	0	0	0	4822.559803	0	0	0	0.166667	3	0	18000	2735.624602	2595.765441	0	12
C13304	1845.113513	1	258.9	258.9	0	251.188184	0.166667	0.166667	0	0.166667	2	3	2000	486.093032	515.528152	0	12
C13305	4432.514906	1	1543.75	1543.75	0	2188.478475	0.75	0.75	0	0.5	11	12	9000	1042.51532	1307.289892	0	12
C13306	1133.652007	1	34.83	34.83	0	0	0.166667	0.166667	0	0	0	2	1200	309.340005	279.044103	0	12
C13307	1054.466688	1	142.8	142.8	0	0	0.166667	0.166667	0	0	0	2	1200	515.767434	319.949186	0	12
C13308	449.123098	1	65	65	0	354.816958	0.090909	0.090909	0	0.272727	6	1	2500	118.654655	239.240948	0	11
C13309	1760.407415	1	0	0	0	364.974098	0	0	0	0.083333	1	0	3500	1868.315118	593.24323	0	12
C13310	2308.191918	1	47.8	0	47.8	0	0.083333	0	0.083333	0	0	1	3000	617.883193	590.47289	0	12
C13312	2007.080218	1	75	0	75	1270.19897	0.25	0	0.166667	0.166667	4	3	2500	453.694102	498.284122	0	12
C13313	6045.192228	1	0	0	0	2628.993114	0	0	0	0.666667	17	0	8500	1507.863241	1615.436709	0	12
C13314	4393.939007	1	417.08	417.08	0	2126.961648	0.25	0.25	0	0.416667	7	3	5300	1026.406336	1152.616381	0	12
C13315	969.346477	0.545455	0	0	0	7217.705353	0	0	0	0.25	5	0	5200	7122.694558	218.463565	0.166667	12
C13316	784.897871	1	0	0	0	312.283682	0	0	0	0.166667	3	0	1600	287.326954	269.699364	0	12
C13317	509.900317	0.363636	21	0	21	0	0.083333	0	0.083333	0	0	1	11500	23150.57184	1863.225391	0.333333	12
C13318	124.561589	0.636364	1674.16	1674.16	0	0	0.583333	0.583333	0	0	0	60	1800	2397.018501	144.268048	1	12
C13319	175.930384	0.333333	264.98	0	264.98	1556.629433	0.222222	0	0.111111	0.333333	3	6	1500	5379.820725	153.461233	1	9
C13320	250.493739	1	500.67	500.67	0	0	0.166667	0.166667	0	0	0	3	12000	589.69489	197.615598	0.166667	12
C13321	1735.137321	1	1879.92	1879.92	0	934.051432	0.454545	0.454545	0	0.272727	3	8	4000	3986.076109	429.538814	0.090909	11
C13322	89.708187	1	1808.6	1808.6	0	450.417925	0.916667	0.916667	0	0.166667	3	26	7500	1890.186096	139.117341	0.444444	12
C13323	1954.920348	1	1016.34	1016.34	0	0	0.333333	0.333333	0	0	0	9	7500	481.559934	595.650324	0	12
C13324	81.860834	0.909091	710.09	392	318.09	0	0.583333	0.166667	0.416667	0	0	8	7500	684.774819	97.399107	0.1	12
C13325	165.544411	0.818182	468.6	335.4	133.2	18.126683	1	0.25	1	0.083333	1	15	1700	1389.092134	198.260864	0	12
C13326	935.778608	1	645.83	645.83	0	2607.507856	0.583333	0.583333	0	0.916667	43	12	6500	5524.371958	290.170065	0.25	12
C13327	1574.330411	1	869.26	0	869.26	0	0.75	0	0.75	0	0	9	1500	1341.941189	1534.646713	0	12
C13328	833.62924	1	1171.28	856.28	315	0	1	1	1	0	0	24	6500	1034.871633	262.137054	0	12
C13329	0	0	103.68	103.68	0	0	0.111111	0.111111	0	0	0	1	2500	230.652819		0	9
C13330	56.837819	0.727273	584.34	584.34	0	0	0.5	0.5	0	0	0	8	9500	1074.374998	128.896127	0.1	12
C13331	51.759686	0.818182	256.5	0	256.5	0	0.583333	0	0.416667	0	0	7	4000	282.494417	156.138846	0	12
C13332	2675.636728	1	1257.27	1115.92	141.35	0	0.916667	0.916667	0.583333	0	0	28	6000	1380.967309	622.738695	0	12
C13333	1907.364819	1	192.88	138	54.88	0	0.583333	0.083333	0.5	0	0	9	7500	1484.679588	684.377166	0	12
C13334	182.085903	1	1935.16	1935.16	0	0	0.833333	0.833333	0	0	0	26	13500	2559.793542	212.12069	0.416667	12
C13335	243.590067	1	1995.25	410.21	1585.04	0	1	0.416667	1	0	0	49	5700	2413.9198	227.534843	0.166667	12
C13336	2130.117689	1	63.38	0	63.38	1131.804112	0.166667	0	0.166667	0.25	5	3	2500	1125.751115	592.360464	0	12
C13337	4660.384868	1	0	0	0	782.193415	0	0	0	0.333333	5	0	5000	1161.791759	1309.518909	0	12
C13338	129.314624	1	94.5	0	94.5	0	0.583333	0	0.583333	0	0	7	1500	132.94586	849.067783	0	12
C13339	1963.239125	1	67.55	0	67.55	1935.971876	0.25	0	0.166667	0.333333	6	3	2500	459.929854	543.168888	0	12
C13340	1166.660018	1	2452.69	1541.69	911	0	0.666667	0.416667	0.416667	0	0	13	1500	1259.60563	271.109376	0.083333	12
C13341	42.996921	1	230.04	230.04	0	0	0.25	0.25	0	0	0	4	200	187.489678	186.703736	0	12
C13342	4064.615698	1	351	0	351	2412.0422	0.75	0	0.666667	0.083333	3	9	5000	702.91438	2615.222618	0	12
C13343	25.095678	0.888889	177.76	0	177.76	0	0.888889	0	0.777778	0	0	8	1500	138.239594	130.345404	0.285714	9
C13344	1149.160308	1	30.6	30.6	0	112.385792	0.083333	0.083333	0	0.25	3	1	3000	3169.387626	510.304379	0	12
C13345	210.670699	1	2675.53	1132.69	1542.84	0	1	0.5	1	0	0	42	5000	2496.741743	173.308474	0.727273	12
C13346	896.347796	1	0	0	0	989.764347	0	0	0	0.25	13	0	2500	280.037759	257.298488	0	12
C13347	5709.486507	0.833333	0	0	0	2794.326341	0	0	0	1.166667	10	0	6000	550.513331	1299.46337	0	6
C13348	68.207625	0.363636	536	0	536	0	0.333333	0	0.25	0	0	4	4000	1204.801315	186.15796	0.666667	12
C13349	82.483732	1	1301.05	30	1271.05	0	1	0.083333	1	0	0	22	7500	1264.358895	194.410326	0.833333	12
